"tweet","username"
"Looking back at things>><<<<><> #mixedemotions #mad #angry #hurt #happy #shocked","@secon_13"
"I'm over this ASADA bullshit. Ban us or do whatever, just get it over and bloody done with. Sick of waking up to it every day! #angry","@JRickard1991"
"Why are you trying to hand me all that #angry? I am certainly not going to let go of my #peace to grab a piece of that.","@RealJudgeLynn"
"My screen shattered.. I'm so mad. #angry","@JakeOlson34"
"Sensitivity for Savages RT @audrey_russo My latest about #Angry #Muslim #Men... bit.ly/14ZTuhx","@creepingsharia"
"The fact that Marineland is still open makes me really #angry.","@kaylahatesfun"
"Parents made me get up at 6-30 to take them to the airport, if I hit anyone at uni today it isn't my fault #tired #angry","@jdimattina"
"Feeling well down today and just severely pissed off about everything right now #angry","@MegannAlice95"
"all the rain this summer means no floating down the new river #closed #angry >:(","@kennvanr"
"Just got a brolly to the face!! Had to be from an Asian aswell!! #angry #soaked ☔👳👍","@LouisYoung17"
"So I get home from work get in bed and all I can hear is my brothers loud nasal weird sounding snoring #angry","@hanniseed"
"@CherylShuman @AimeeShuman #Marijuana #moms ★fact: #impotence side affect of #Lexapro ★ #HowardSamuals #angry with #cannabis? :-) #CNN #news","@ayweber7"
"This is the worst case of ""can't pull shit"" ever. 3 14-pack leg bundles + 20 leg reward packs + 24-pack OS bundle = *0* 99 FB cards. #Angry","@ryuryu2949"
"ok helen ok you just tell everybody how it is ok .. ok ..ok ..omg STFU not your house! #angry #mostdespisedhghelen #BB15","@AFrazierthomas"
"Whole pack of chocolate bars.. Gone. Nobody in my household claims to have eaten them. Well isn't that just cute. #pmsing #angry","@ctaylorl"
"So annoyed! #angry#wanttohitaslut","@emilyyGriff"
"Check out this week's animated short sketch! The self service checkout! youtube.com/watch?v=yCrf9_… #animation #shopping #angry #shopper","@Crunchlins"
"There's no such thing as ""just one more chip"" #vine #angry vine.co/v/hAUr0QLTziL","@theJaypocalypse"
"It's freaking hot!!!! #angry #sweating","@marcecodina6"
"WOZ better be really good, cause it's taking me away from an #ABCfamily Harry Potter weekend :'( #ANGRY","@AmandaFuni"
"Reasons I hate having guys stay at our house for eaa; they take over my room and eat all my food.. Like helllllo?! I'm starving! 😡 #angry","@allisonpotratz"
"When who you though was a very nice boy lets you down!!! #angry #Dissapointed","@_emmasmithx"
"So I guess there's been a Harry Potter marathon on ABC Family all day and I missed it. #Angry","@jvgodfrey51"
"#ANGRY.No body Rtd my previous tweet & i hope kisi nay questionnaire fill b nahi kia ho ga! ppl of #Pakistan y u no help ur scientists?!! :@","@sahr_malik"
"Reading Tweets that the radiation levels in Fukushima seawater is the highest since March 2011 JUST as we arrive in Fukushima...#sad #angry","@melaniebrockjpn"
"Sorry for swearing too much boys #oops #angry #sorry","@ItsJustAlbz"
"LA2. We are who we are. #friend #always #with #me #thebest #grateful #awesome #amazing #angry #happy… instagram.com/p/cQKA0JnQ9G/","@lidiarguezr"
"Curmudgeons-can't stand them #angry #argumentive #negative #complainers #egomaniac #stubborn","@Spotburgers"
"I need like 20 beers after work. #angry #stressed","@SConnell28"
"Word of advice don't ever order take out from pizza hut unless your willing to wait an hour. P.S there is no air conditioning. #angry","@laurie2014"
"Somebody needs to get CC either a bottle of whiskey or a fluffy puppy,ah heck get him both,get the big guy back in the game! #Yankees #angry","@mantle1956"
"#jojo the reckless is always #angry vine.co/v/hAeK7QX5OLu","@JedburghScott"
"I'm really protective of people, so if you mess with them prepare to deal with me #angry #bigsister","@kelsey_lester"
"bitches be like ""I want a guy who treats me like a princess"" yea that's cool but when you get that guy you friend zone him #stupid #angry","@Joey_Constancia"
"crazy how your mood can change in seconds #angry","@ChloeL_21"
"Wow Denny's. take away the chicken cordon bleu sandwich. What is my usual suppose to be now... #angry","@josh_sandy11"
"I missed my 4K tweet.. #depressed #pissed #angry #mad #furious #devastated","@ustinpoe"
"I hate pmsing, it honestly SUCKS #badmood #selfconscious #thinking #angry","@JennaAlfonso2"
"Angry #Angry","@olan_murphy"
"At this point best scenario would be: #Bale to Real, #Suarez to #Arsenal, #Cesc stays at Barca & #Rooney remains #angry&confused on MU bench","@craigdjeffries"
"I'm sorry but it just makes me mad how somebody can tweet the boys once or twice and get a follow and response #angry #confession","@laughsmilelovee"
"& I don't have time to decipher your grammatical errors 😒 #angry","@ariellyonpoint"
"Honestly do not support liverpool anymore now we've accepted offer from arsenal for suarez. We always go backwards in the summer!! #angry","@keithransom1989"
"Well done grandma come stay with us & set the house alarm off TWICE in ONE WEEK why don't you, wanted to be up at 5.30 😆😡👊 #angry #tired 👊😡😆","@stacey_louisexo"
"Can somebody please tell me how Gibbons still has a job?? Given the keys to a Ferrari and crashed it right into a fence!! #angry #Bluejays","@leesymons24"
"And I wasn't there b'coz u asked me to take the photo.ok, fine. #angry RT @AdamSharpeSEA The #Youth of fightbdg ... tmi.me/134B3b","@roh_noor"
"I just want to punch someone so hard to get my anger out. Anyone willing to be my punching bag for a little while? #angry","@clarerobbe"
"Smoked fake shit now fuck idk fuck that #Angry","@Bargarnoth"
"some messed up people in this world, actually quite sad #angry","@SophieScahill1"
"Its not all about getting your own way, wish people would reaise this #badday #angry #rant 😡","@CharCalv"
"How can SM do this to JYJ? Finally the truth is out! I'v waited for this is for a long time! I knew that SM somehow invovled in this! #Angry","@bbjint_t"
"It really upsets me when people say they hate their life. It could be worse. You could have kidney disease and a broken arm. #angry","@baydenharry"
"@LogoDNB garbage, recycling dishes doesn’t matter. Right in front of its receptacle .#angry","@Unskilledturtle"
"All the men in my life are the same. #angry #alwayswalkout #dontcare #talktowomenallwrong","@pleighbaby"
"You've really pissed me off now. #Angry","@kyliecat3"
"Can't wait til Darren finds out the truth about sienna #hollyoaks #angry #sadlife","@HOLLIERPORTCH"
"I mention Jay as i want. It's not People Business, and i have a reason to do it. Tsss #Angry","@Fella_Bentoumi"
"Re-reading things that people have said about you in the past brings it back #angry","@MellyPrice1"
"When people read your message and don't text back 😡 #angry #hatethat","@briannapowers26"
"Angry Duck Playing Cards #ducks #funny #playingcards #art #angry #zazzle #petspower pinterest.com/pin/5153807510…","@Petspower"
"When twitter can't handle my anger I know it's time to tumble #nolife #angry","@jaa_nellyy"
"I really miss the old days when my best friends and I actually used too hang out! #feelingsad #angry #pissed","@CaitlinBrossman"
"My dog ate my sandwich...AGAIN #angry #spanielstrikesback","@psnide10"
"Seriously there is nothing to eat but.. #Sauces #loop #Remake #Copied #Angry #Hungry #lol vine.co/v/hKJdd1qDU9g","@J_visionz"
"“@Mangan127: @humphrey_17 @graham6758 @DannyBall07 it's your fans carrying it on you wanker” hahaha. U need to chill mate. #so #angry 😂😭","@humphrey_17"
"People who leave their animals in cars in this weather need shooting! #angry","@KellyAMua"
"@hamishandandy Hamish stole my name #angry #mad #swagalisious","@Hdog758"
"I'm all fired up;) #angry #GingerProblems","@TravisZappa"
"Can someone tell me why the fresh prince of bel air isnt on #angry #wtf","@Andy_Bohl23"
"Hahaha so true lmfao!! White Moms vs Black Moms pt.6 #dontjudgeme #funny #damn #fuckit #angry #trick vine.co/v/bl7XH65wFx5","@Julian_Serrano"
"I hate Facebook chat mass groups so much. Like its the most passionate hatred I can summon. #angry 😡😡","@SummerLovesCats"
"Shew, don't mess with me today. My inner redhead is coming out. #angry","@TayDevAdams"
"This guy 👉 @evenigapelu rushed me and I didn't have time to do my hair! Ugh! #angry #annoying #ohwell… instagram.com/p/cCrCQUqDE7/","@jesslu2Gee"
"As I'm doing my hair...I can't help but think of that girl who thought I had a weave! Trick this is my hair!!!!!!!!! #angry","@meesa17_"
"Hey do they know that there's still golfers playing? #getphiloffthescreen #angry","@grantpalmer35"
"Having a massive rant with Mum and planning my meeting with @BrunelVPAR to argue against a bloody stupid placement system! #angry","@MegBriTaylor"
"Fuck church & everybody using it as a crutch #agnostic #angry","@eclecticmontez"
"9- families are present! #Angry #Disappointed #Sad #Disgusted #Ashamed #Minority #DamagedReputation #StillGreatSupport??! #RIPLEERIGBY","@GrahamStack1"
"I would be surprised and VERY disappointed if @celticfc do not make a statement on that utter disgrace of an article in the Sun today #Angry","@Jinky20073"
"You guys are so shady... && I don't like shady. Therefore I do not like you ! 😡 #angry","@haycarxxx"
"Easy win for @gazfirmfitness in his first pro fight!! Congrats mate!! #verne #gary #angry 👴👴 pic.twitter.com/3LwqbVTXRW","@Oli_Holmes"
"We must take heed of beginning strife; for, though it seem but little, we know not how great a matter it may kindle. #exodus-22 #angry","@matthew_henry_1"
"New stuff!!! Went shopping at the mall with the roommate officialdwatts #vans #angry #panda #speaker… instagram.com/p/b-IKM3P0FE/","@LayneBledsoe"
"I wish I knew where my other Hulk hand is. #Angry #YouWontLikeMeWhenIAmAngry","@aaronlaird515"
"Now there's a tornado warning?! C'mon, now we have to deal with sharks? #WindStormTO #Sharknado #Badjokes #Angry #BrokenTruck","@zedlacher"
"I'm always the one to care for you listen to you and be there. Where are you now? Not here for me. #angry","@Lauren_1434"
"Make no friendship with an #angry man; and with a #furious man you shall not go: #wisdom #prayer","@100prayingwomen"
"#ff@BigBenchRichE This is the nicest guy you'll ever meet and an incredible athlete! He an go from 0 to #ANGRY in 1 second for a single rep","@RichardGozdecki"
"@DasErste @ZDF after that nice report last morning in tv you don't need to be surprised that not 1 german rider talks to you anymore. #angry","@AndreGreipel"
"fuck not being 17 yet, can't watch a fucking rated R movie like dude, what's gonna pop up? some tits or the word ""fuck"" UGHH :( #angry","@thurssssday"
"@halsat22 trust me the ten foot line will be my best friend tomorrow. #angry #volleyball 😘","@samanthareer"
"I'm getting hangry #hungry #angry","@kayleegarvey3"
"NOOOO!!! It's even on my Summer League Pass stream! #ANGRY","@sarahhechtRF"
"Experiment on the Indians !! It's OK, they're just Indians #FirstNation #HumanRights #Genocide #Canada #angry #hurt muse.jhu.edu/journals/histo…","@1Bob_Chamberlin"
"Pardon my French but if the government think a 'mutual respect' campign is what is needed they can pi$$ off scotsman.com/edinburgh-even… #angry","@magnatom"
"I've just read on the BBC that a hospital in Sussex has treated 10 children and *babies* for severe sunburn recently. I am WTF? #angry","@spookshow71"
"My ofl packet would be a lot easier to finish if my teacher didn't forget to give me my student handbook. #ThisBlows #Angry 😠","@BabySpiegs"
"Are people aware most MLB players are from the same descent...So Ignorant! Do betterAmerica! #angry #annoyed publicshaming.tumblr.com/post/557152081…","@SHernandez89"
"SC quashes NEET. Rich people rejoice ... your kids will become doctors for sure...gareebo ko bina g... ghisey kaha kuch mila hai...#angry","@shams_z"
"my cat just ate the entire bowl of yogurt like srsly dom im hungry that was the only yogurt we had left #sad #angry #confused #YOGURT","@meganpaslawski"
"PLZ RT! 1000+ dollars worth of recycling stolen tonight that was given to me by my school for lego4africa.ca project #angry #upset","@TheLegoFly"
"I want to blow up every fruit fly in my house right now #angry","@morgbakes"
"Guys can never be nice anymore it's ridiculous. It's better for her that you're done. #angry","@loveedani15"
"So angry! Just like the X Factor, its not about the talent someone has, its about the shows image. #Angry #TheApprentice #TeamLouisa","@EmbossedPR"
"Being in group messages and when I open them they are blank bc I don't have an iPhone!! #angry 😡","@i_adair_you0482"
"Zimmerman gets 2 start a confrontation, and then shoot the innocent 1 for defending himself!!! I CANNOT Believe this justice system! #ANGRY","@snoopalan"
"Feeling #angry? Don't let it affect your driving. Check out our road rage #infographic ow.ly/n3B3Z ^OC","@Confused_com"
"Next person tha goes on about hillside gettin shut down is gettin a fucken slap omg,if It was gettin shut down wed know #dicked #angry #bye","@betthmcnally"
"“@thatniggajoose: @EnvyMy_Ora lmfaooo im fucking with you sheesh so #Angry” yea yea w.e ! Lol","@EnvyMy_Ora"
"I hate this feeling...#Angry #Hurt","@cmarsh_90"
"I wish I could punch you in the face, then go back in time so I actually didn't but ill have the satisfaction of having done it. #angry","@karabearah10"
"Just don't find Frankie Boyle funny, never have and never will! What he said about Cory Monteith's death is disgusting! #angry","@tonimacintyrex"
"“@JustinHartinger: Fuck the USA , I cannot believe this. #angry pic.twitter.com/Fwl0pnnO89”. RMFT! SO TRUE.","@FogleTheG"
